INDEX_ESTUDIANTE ,ESTRATO,EDAD,GENERO, DEMOGRAFIA SOCIO FAMILIAR,PROBLEMÁTICAS SOCIO FAMILIARES,ESTABILIDAD SOCIO-AFECTIVAS, LOS HÁBITOS DE ESTUDIO ,ESTILO DE APRENDIZAJE ,ESTRATEGIA DE APRENDIZAJE ,ESPACIO PERSONAL ,R ESTUDIO TRABAJO,R TIME ESTUDIO TRABAJO ,HABITOS PSICO-ACTIVOS 
240,1,19,0,1,0.4467287675,0.1197605223,0.02678571429,0.8798629446,0.7033897312,1,1,0.75,0.3333333333
241,3,23,0,4,0.9419193871,0.8207737761,0.03571428571,0.3622970011,0.3417674549,0,0,1.6,0
242,5,26,-1,5,0.8691723349,0.4503432083,0.03571428571,0.6600341462,0.7157023944,1,1,1.6,1
243,4,27,1,5,0.3340724246,0.4800006105,0.01785714286,0.5412760268,0.1165848494,0,1,2,0
244,2,17,-1,3,0.1404455957,0.9023833397,0,0.4271257794,0.09374695989,0,0,2,0
245,5,28,-1,5,0.2211737672,0.2892947456,0.01785714286,0.01166979297,0.04145063631,1,0,1.714285714,0.3333333333
246,2,27,1,7,0.2514520868,0.07188202242,0.02678571429,0.5776787712,0.5188071832,1,0,3,0.1
247,1,34,0,2,0.7447477184,0.6442745763,0.02678571429,0.8154104953,0.3722420161,0,1,0.8571428571,0.1428571429
248,4,23,0,7,0.02862425405,0.2357170129,0.02678571429,0.2235261126,0.7001737814,0,1,3,-0.2
249,5,20,-1,2,0.5168753892,0.2220576578,0.02678571429,0.5580510372,0.4319226123,0,0,1.5,-0.25
250,5,32,-1,6,0.4575642234,0.942285418,0,0.5100377698,0.8829546741,0,1,0.75,-0.3333333333
251,1,21,-1,6,0.4621051921,0.4946989657,0,0.2027759793,0.8939078194,1,1,1.333333333,-0.3333333333
252,2,31,-1,7,0.8844020464,0.813060104,0.01785714286,0.3300466903,0.1889675398,0,1,2.4,-0.125
253,1,35,-1,5,0.6251213937,0.3320333854,0.008928571429,0.1220797724,0.3425825022,0,0,2,0
254,4,23,0,5,0.1318777846,0.6764225283,0.008928571429,0.8438459451,0.9817046573,1,1,0.75,0
255,4,23,0,2,0.5322729985,0.486025731,0,0.119987594,0.4231865693,0,0,2,-0.125
256,3,22,0,2,0.5241882354,0.6535815292,0.03571428571,0.9304651392,0.4337912597,0,0,2.4,0
257,2,17,1,5,0.6270453463,0.4757848515,0,0.465395143,0.2179645952,1,1,1.5,0.1428571429
258,4,34,0,4,0.03235609969,0.03010648509,0.02678571429,0.9604824481,0.8308910966,0,0,3,1
259,5,23,-1,5,0.8384089395,0.4348226224,0.03571428571,0.431698042,0.9775750146,0,1,3,0.125
260,3,17,1,4,0.1375026833,0.4343818664,0.008928571429,0.7453239667,0.5581273846,1,1,1.333333333,0
261,4,32,-1,1,0.7298702524,0.8721566338,0.03571428571,0.7172183682,0.7706875879,1,0,2,-0.25
262,2,19,-1,5,0.7045387294,0.3742918061,0.03571428571,0.1911322177,0.6066308238,1,1,1.5,0
263,2,17,0,1,0.0185133015,0.3030704419,0.02678571429,0.7072434698,0.124254265,1,1,0.75,0
264,4,19,-1,2,0.7894073079,0.783210812,0,0.6850142781,0.2160285708,0,1,2.4,0
265,3,28,1,4,0.7592762657,0.07473454503,0.008928571429,0.3483718139,0.05528033809,1,1,2,-0.1111111111
266,3,20,1,1,0.2294682702,0.2328178181,0.03571428571,0.04534795648,0.5751495675,1,1,1.333333333,-0.5
267,3,17,1,1,0.7314405322,0.9318038556,0,0.4402876407,0.6445912677,0,0,1.5,0.2
268,1,33,1,1,0.4336352065,0.5796617574,0.01785714286,0.5627436563,0.4639188399,0,1,1.2,0.1
269,1,29,0,3,0.7224861825,0.4072730241,0.008928571429,0.144414359,0.1859982707,1,0,2.4,0.2
270,5,30,1,6,0.5755612037,0.3304453758,0.008928571429,0.1905206472,0.1946974704,1,0,1.2,-0.1
271,2,31,-1,1,0.5191261486,0.6883885805,0,0.1828502703,0.03170266766,0,1,1.5,-0.125
272,4,19,1,3,0.4629976903,0.1027038519,0,0.8688224092,0.04592416499,1,0,2,0.1
273,1,19,1,2,0.6358859085,0.3847648521,0.03571428571,0.5086724529,0.22740823,0,1,0.8571428571,0
274,3,34,0,4,0.5072728009,0.4973471512,0.008928571429,0.699806911,0.6539279976,1,1,2,0.5
275,2,24,-1,7,0.6468343612,0.5388786446,0.02678571429,0.6085810265,0.4284722525,1,1,1,0
276,3,34,1,6,0.2308770028,0.1212002503,0,0.7571165162,0.1036880347,1,0,1.714285714,-1
277,5,33,0,7,0.5541611199,0.1750547436,0.02678571429,0.2237989581,0.06093417876,1,1,1,0
278,2,24,1,2,0.6450080309,0.6443770357,0.008928571429,0.5948490974,0.0339656095,1,0,1.2,0.5
279,5,34,-1,3,0.9057708292,0.8234998303,0.01785714286,0.3023682448,0.2472020282,0,0,2.4,-0.1
280,4,28,1,1,0.1035884962,0.7516015375,0.02678571429,0.5126800666,0.228854856,1,1,1,0.1
281,1,30,1,5,0.4498453506,0.4068737745,0,0.8170925037,0.2737197134,1,1,2,0.5
282,5,27,0,2,0.1310821574,0.8603571866,0.01785714286,0.6871646511,0.4229889582,1,1,1.714285714,1
283,3,20,0,6,0.4336941036,0.9986561845,0,0.5743473708,0.8146171486,1,0,1.142857143,0.1666666667
284,5,31,-1,6,0.4481227572,0.1032906848,0,0.8564930431,0.4023797345,0,0,0.8571428571,-0.3333333333
285,4,35,-1,4,0.2728386722,0.599899648,0,0.9101624581,0.3280779442,0,0,2.4,0.5
286,3,23,-1,6,0.4356357905,0.4882862233,0.03571428571,0.1683686996,0.6725081915,1,1,1,0
287,5,22,1,1,0.1491983365,0.8129583924,0.008928571429,0.8161009548,0.9572324605,0,0,3,0
288,2,26,0,5,0.5232548727,0.3970967151,0.02678571429,0.4988958817,0.7095502562,1,1,2,0.1111111111
289,1,31,1,5,0.1688706782,0.1809230014,0.03571428571,0.3876255075,0.4504626832,1,1,1.714285714,-1
290,5,33,0,7,0.1342611418,0.8117852468,0.01785714286,0.3144345515,0.06361631423,1,1,1,-0.1
291,4,24,-1,6,0.4041290715,0.8076245946,0.008928571429,0.8553183114,0.482128902,0,0,1.333333333,0
292,2,33,1,6,0.5242342459,0.3762820635,0,0.3777246173,0.7830824348,0,1,1.6,0.1111111111
293,5,30,-1,3,0.4540449486,0.4574276196,0.03571428571,0.8923718619,0.8283096735,0,0,2,-0.25
294,1,32,-1,7,0.005697568328,0.7262634389,0.03571428571,0.05298430166,0.9493463326,0,0,1,0
295,4,32,0,3,0.9361326396,0.6732053622,0.02678571429,0.4224101046,0.01697589103,0,0,1.6,-0.1666666667
296,5,25,0,4,0.03224529063,0.4318481189,0.008928571429,0.01031593343,0.708879247,1,0,1.6,0
297,4,26,-1,2,0.5295166579,0.04586798729,0.03571428571,0.04654032748,0.8212602867,0,1,1.333333333,-0.1428571429
298,2,32,1,2,0.5333061941,0.4811979139,0.01785714286,0.9951421332,0.4558670722,1,0,1.333333333,-0.5
299,1,29,-1,5,0.1496290711,0.8549361856,0.008928571429,0.2185488529,0.6506760386,0,1,1.5,-0.3333333333
300,3,30,1,3,0.8395558017,0.9352927374,0.02678571429,0.3504645876,0.6300171481,0,1,1.5,-0.2
301,3,21,1,7,0.4760188597,0.09665525808,0,0.9076934261,0.9801937478,0,0,2,-1
302,5,35,0,6,0.848134778,0.2605875983,0,0.8547708587,0.5606028129,0,0,1.333333333,-0.1
303,2,33,1,6,0.1685374206,0.8781229501,0.01785714286,0.1693336095,0.2622962712,1,1,1.2,0.25
304,5,20,0,6,0.5597461588,0.8119921228,0.01785714286,0.4720800484,0.5042521537,0,0,1,-0.1111111111
305,4,34,1,1,0.5923669769,0.2213380711,0.03571428571,0.4987848629,0.7231592684,1,0,1.142857143,0
306,3,21,1,6,0.3242357842,0.01805433667,0.02678571429,0.9679521337,0.3194624741,0,0,1,0.25
307,2,27,1,3,0.9878712644,0.1628163595,0.01785714286,0.2617533992,0.3409898579,1,0,1.6,0
308,5,31,0,1,0.5896392873,0.3971687035,0.01785714286,0.3007032477,0.4088139031,0,0,2.4,0
309,4,21,0,7,0.6352354689,0.3096924648,0,0.798363628,0.5417118794,1,0,1.2,0.1428571429
310,2,22,0,3,0.4285019855,0.6012287395,0.03571428571,0.8843594635,0.6882167198,0,1,1.5,0.1428571429
311,2,31,-1,2,0.4038616263,0.613634049,0,0.8943504311,0.4834019485,1,1,1.714285714,0.1666666667
312,5,23,0,1,0.865527949,0.09394601957,0.03571428571,0.4822085958,0.44348246,1,0,3,-0.3333333333
313,3,22,-1,7,0.9794141526,0.4254105023,0,0.3440602514,0.6043212595,0,1,1.333333333,0
314,5,35,-1,1,0.03763552182,0.7869720875,0.008928571429,0.7297119575,0.2746619853,0,0,1.142857143,0
315,4,18,-1,6,0.2235529639,0.005939780027,0.01785714286,0.9214606633,0.6075904931,0,1,2.4,0.25
316,3,23,1,7,0.4510221636,0.2992801235,0.01785714286,0.3149299142,0.6589194893,1,0,1.2,0
317,2,19,0,6,0.3484161715,0.6888047971,0.02678571429,0.5877525027,0.585436149,0,1,1,0.1111111111
318,4,17,0,7,0.2639682384,0.4046502684,0.02678571429,0.2347866973,0.4685626994,0,0,1.5,0.1
319,1,16,1,5,0.5448578649,0.1436909451,0.03571428571,0.5421363862,0.2437839603,0,1,1.5,1
320,3,28,-1,1,0.307316429,0.4785964888,0.02678571429,0.4771136197,0.5319516053,1,1,2.4,-0.5
321,5,20,-1,6,0.164723404,0.4934220238,0.01785714286,0.3449092326,0.4794509236,1,0,1.6,-0.5
322,4,18,1,2,0.8797017943,0.2490889579,0,0.9915053647,0.7254639302,0,0,1.714285714,0
323,2,27,-1,7,0.6568440379,0.9371176422,0.02678571429,0.8728310763,0.05233564236,1,0,0.75,0
324,1,19,-1,2,0.6289027648,0.1537502736,0.01785714286,0.0560163892,0.3229804319,0,0,1.333333333,0
325,4,17,0,5,0.9371193777,0.5606852814,0.03571428571,0.1034628698,0.05823567607,1,1,1.142857143,-0.25
326,3,34,0,5,0.6957389722,0.9780040859,0.008928571429,0.6304011973,0.3283188944,0,1,0.8571428571,-0.1111111111
327,3,31,1,7,0.3375673347,0.9399970394,0,0.4501543022,0.9780238559,0,0,1.6,0
328,5,32,1,5,0.8787325731,0.9214670842,0.03571428571,0.1281280388,0.182920857,0,0,1,-1
329,5,30,-1,6,0.4394736344,0.2126619001,0.02678571429,0.5991622895,0.4990545164,0,0,1,0
330,2,29,-1,5,0.7366277139,0.650615059,0.008928571429,0.2163102694,0.7174765809,0,1,1.2,0.1666666667
331,4,31,0,3,0.02305273082,0.4966396848,0.008928571429,0.03598056853,0.1773861227,1,0,1.6,-0.1
332,3,19,1,6,0.1265560023,0.440710091,0.01785714286,0.8519154896,0.1280446153,0,0,2,-0.2
333,4,23,1,2,0.7410055601,0.8377794488,0.03571428571,0.924709583,0.5466107853,1,0,1,0
334,4,23,-1,5,0.7572420616,0.9948127466,0,0.2304209979,0.4649271132,1,1,1.142857143,0.3333333333
335,1,34,-1,6,0.4860648894,0.4778049797,0.008928571429,0.9419223608,0.05206501355,0,1,1.5,0
336,2,31,1,2,0.4826452602,0.617458574,0.01785714286,0.7151466743,0.9708339414,0,0,1,0.1666666667
337,1,19,-1,1,0.4224699305,0.8377898699,0.01785714286,0.5190857418,0.3786230605,1,1,1.5,0.1666666667
338,4,28,1,7,0.5696751783,0.8896682367,0.02678571429,0.04685421744,0.1728033268,0,0,2.4,0
339,5,29,1,5,0.297098538,0.6326146792,0.02678571429,0.653654648,0.3861813563,0,0,1,0.1428571429
340,2,19,-1,4,0.3263337503,0.974172492,0,0.2282679791,0.9834257576,0,0,0.75,0.1666666667
341,4,18,-1,3,0.5558703633,0.3765073492,0,0.6813220442,0.1187482126,0,0,2,-0.3333333333
342,3,18,0,5,0.7904215615,0.9182319063,0.008928571429,0.8207356063,0.998988986,1,1,1.6,1
343,4,26,0,6,0.4425582327,0.850135572,0.01785714286,0.8178045167,0.7195410189,0,0,0.75,-0.25
344,1,26,-1,3,0.6547802629,0.4187556002,0.02678571429,0.9734727545,0.4774540316,0,1,1,-0.125
345,2,33,1,6,0.2372207787,0.001823127431,0.03571428571,0.7695749078,0.6838333286,0,1,1,0.125
346,3,22,0,1,0.9782765351,0.1824872638,0.01785714286,0.1822613338,0.1542857955,0,1,1,0
347,1,26,1,4,0.04638606698,0.1096532088,0.01785714286,0.6550959581,0.6910190084,0,0,2,0
348,4,34,0,7,0.2220934859,0.3241200827,0.03571428571,0.5060121279,0.6100740283,1,1,2,0
349,5,16,-1,2,0.6425395084,0.6822262261,0.01785714286,0.9817142457,0.3643914884,0,1,1.142857143,0.25
350,4,21,-1,1,0.7124834423,0.8779873379,0.02678571429,0.07754637924,0.5759420344,1,0,1.5,0.125
351,1,18,1,2,0.1814348533,0.6027605042,0.03571428571,0.5831665866,0.1577549306,0,0,0.75,-0.2
352,1,35,0,4,0.202429227,0.9944937215,0.03571428571,0.1599639628,0.5706790656,0,1,1,0
353,3,33,-1,2,0.7266740404,0.9875358181,0,0.5677366211,0.2178607391,0,1,1.714285714,0.1666666667
354,2,33,-1,7,0.9585099153,0.4001159317,0,0.5120846862,0.06144871143,1,1,1.333333333,0
355,3,28,0,1,0.2656734728,0.4332366438,0.02678571429,0.2709497673,0.4358322963,0,1,1.714285714,0.5
356,5,27,0,5,0.8928986387,0.228399905,0.008928571429,0.3350894837,0.866296838,0,1,3,0
357,4,34,1,4,0.8027193037,0.05077783926,0.02678571429,0.4971656755,0.003619824248,1,0,2,0.2
358,5,33,1,6,0.08543645438,0.9970798393,0.03571428571,0.836439019,0.4443590756,1,0,1.5,0
359,5,21,1,3,0.5158502851,0.4422932004,0.02678571429,0.5037417853,0.01690315617,0,1,2,-0.1666666667
360,1,26,-1,3,0.4731027041,0.7907804751,0.03571428571,0.3345712658,0.7058788968,1,0,1.5,-0.1
361,3,29,-1,4,0.326705459,0.5741147592,0.008928571429,0.9962047169,0.006897841462,1,1,1.2,0
362,5,19,-1,2,0.134291897,0.1966523161,0.008928571429,0.5663173744,0.9104900409,0,0,1.5,0
363,5,27,-1,1,0.3775291371,0.06711574618,0.02678571429,0.1140506415,0.5927590025,0,1,2,-0.25
364,4,16,1,4,0.05783499123,0.1780191774,0.01785714286,0.2853404141,0.4846734599,1,1,1.2,0
365,4,32,0,5,0.2678964416,0.486463766,0.03571428571,0.97975706,0.685629606,0,1,1.142857143,0.3333333333
366,1,34,-1,4,0.3907723307,0.4143521245,0.02678571429,0.5504820746,0.2882151316,0,0,1.5,0.1428571429
367,4,30,1,7,0.7654519357,0.7197312619,0,0.8280494882,0.166137757,1,1,1.2,0.25
368,2,23,0,3,0.2179705717,0.09966413057,0.02678571429,0.103364717,0.08959834668,0,0,0.8571428571,0
369,2,18,1,1,0.4694531816,0.9239156087,0,0.232531933,0.6299720565,0,0,2.4,-1
370,5,24,-1,3,0.9886310204,0.3001565864,0.03571428571,0.5899766843,0.1006603218,1,1,1.6,-0.5
371,4,22,0,7,0.3319707981,0.971082757,0.008928571429,0.1909341915,0.4410954813,1,0,1.142857143,0
372,2,16,-1,2,0.8017863227,0.6094354562,0.03571428571,0.8656835794,0.1850073248,1,0,1,0
373,5,35,-1,1,0.3973808392,0.9862928406,0.01785714286,0.2413047207,0.8486117798,0,1,1.714285714,-0.3333333333
374,3,16,1,4,0.1616288407,0.4990110622,0.008928571429,0.3709449039,0.3404652737,1,1,1.142857143,0.2
375,4,30,-1,7,0.8338316432,0.8417942551,0.008928571429,0.7667110802,0.570060882,1,1,2,0.1
376,2,33,1,7,0.2649339111,0.7956439396,0.03571428571,0.3191398822,0.7954696846,1,1,2,0.3333333333
377,1,22,1,1,0.6375923459,0.2241624094,0.03571428571,0.8470025193,0.889156549,0,0,0.8571428571,1
378,1,20,-1,2,0.8722862716,0.5873113127,0.03571428571,0.8008545355,0.3193749588,0,1,1.2,0
379,3,20,0,2,0.9888802573,0.736460974,0.02678571429,0.5589178098,0.6872297713,1,1,1.714285714,0.1428571429
380,1,22,-1,1,0.8120133629,0.3874355553,0.02678571429,0.592672589,0.3781595664,0,0,0.8571428571,0.125
381,5,27,0,7,0.4315853765,0.03034433892,0.01785714286,0.3706370598,0.7618195998,1,0,1.5,-0.5
382,3,28,-1,3,0.8747793914,0.003199462387,0.01785714286,0.5342291219,0.5552771168,0,0,1,0.1
383,4,35,1,5,0.004301108355,0.01240083211,0.03571428571,0.06850632079,0.4792450074,1,1,1.6,0
384,3,21,0,2,0.4661720121,0.5483156971,0,0.4856983585,0.1721780749,0,1,2.4,0
385,1,32,-1,1,0.4406434284,0.04843515718,0.02678571429,0.5712087524,0.06626778708,0,1,1.6,-0.1428571429
386,3,26,0,4,0.8171740012,0.8129280048,0.03571428571,0.6390282405,0.4884032095,1,1,1.2,-0.5
387,1,26,-1,1,0.2167878178,0.8466552338,0.03571428571,0.5935938797,0.3341476207,0,0,1.6,0
388,1,16,-1,6,0.7153797042,0.512196108,0.008928571429,0.979524098,0.9256076076,1,0,1.5,0.1428571429
389,3,29,0,4,0.7966361173,0.3680904923,0,0.7165572623,0.120919705,1,0,2,0.1428571429
390,4,16,0,3,0.754793337,0.1487107687,0.03571428571,0.9886071778,0.8662621776,0,1,0.75,0.2
391,2,27,0,7,0.01258383103,0.9566285329,0.02678571429,0.2830144038,0.3683728847,1,1,2,-0.1
392,3,33,-1,1,0.6350081503,0.5697462329,0.03571428571,0.8618967115,0.1333245073,1,0,1.142857143,-0.5
393,1,22,0,1,0.3344077437,0.6527884923,0.008928571429,0.1897355105,0.2621439112,1,0,1.714285714,-0.3333333333
394,4,22,1,7,0.4318671223,0.115393442,0.03571428571,0.06672528876,0.9034773969,0,0,0.8571428571,0.1666666667
395,2,34,0,5,0.3916201827,0.8401071039,0,0.08157933315,0.859104708,1,1,1.333333333,0.25
396,1,35,-1,5,0.3560684601,0.2341204583,0.008928571429,0.5667106348,0.6695728936,1,1,1.5,0
397,3,18,0,4,0.706406873,0.4405222891,0.008928571429,0.413835585,0.8177208804,1,0,1.6,0
398,2,27,0,1,0.8927100446,0.8939405958,0.008928571429,0.4443617064,0.8080491621,1,1,1.714285714,0.125
399,5,22,0,7,0.2050172432,0.5295004871,0.01785714286,0.04968306082,0.3055907613,1,1,1.714285714,0
400,4,28,0,7,0.4369379633,0.2051708027,0.01785714286,0.5115568032,0.1690288798,1,0,0.75,0
401,3,22,0,4,0.8546245128,0.6713454834,0.01785714286,0.4572964682,0.5645971765,1,1,2,-0.1111111111
402,5,17,-1,3,0.4065304627,0.6691499092,0.03571428571,0.2271358531,0.9696664989,1,1,1.2,-0.25
403,5,24,0,7,0.2290053214,0.402998862,0.008928571429,0.6033654359,0.5080593804,0,0,1.2,-1
404,2,22,-1,3,0.103633328,0.01004486253,0.03571428571,0.3652122438,0.6985608089,0,1,2.4,0.1
405,2,22,-1,1,0.05807180815,0.02792237909,0.008928571429,0.4795753711,0.7553737763,0,1,0.8571428571,-1
406,1,24,-1,6,0.3315711972,0.877168895,0.03571428571,0.2809196467,0.02854355219,1,1,1.333333333,0.2
407,2,17,-1,4,0.8408589436,0.3619423118,0.008928571429,0.003169701252,0.6866689471,1,0,1.5,0.2
408,4,32,0,4,0.4496642424,0.9256067249,0,0.7953320076,0.1691180395,1,1,2,0
409,5,32,0,2,0.4859425986,0.9262103566,0.01785714286,0.1936656719,0.04113458415,0,1,0.75,-0.5
410,3,24,-1,2,0.404635704,0.1053027261,0.008928571429,0.02076685889,0.1848575529,0,0,2,0
411,3,29,-1,5,0.1337283525,0.669049406,0.01785714286,0.9211112065,0.7654592302,1,0,1.6,0
412,3,21,0,6,0.5312279708,0.9844082787,0.01785714286,0.333520555,0.5631572509,1,1,1.333333333,0.2
413,2,24,1,6,0.8672700137,0.9631284799,0.03571428571,0.7572962464,0.8301358443,1,0,1.2,0
414,5,19,1,7,0.02115470293,0.7822664555,0.02678571429,0.994574691,0.4692168195,1,1,2,0.1666666667
415,2,24,0,7,0.8472905701,0.9462533261,0.01785714286,0.1347983907,0.5175629565,1,1,1.142857143,0
416,5,28,-1,4,0.8569818085,0.5309775511,0.02678571429,0.05062268002,0.3977416527,0,0,2,-0.125
417,5,26,1,6,0.5373009935,0.3165437134,0.03571428571,0.958748362,0.8025402855,0,0,1,0
418,3,24,1,6,0.3688000772,0.5714489525,0.008928571429,0.4079312164,0.273688676,0,0,1,0
419,3,35,-1,3,0.4999320325,0.2537465653,0.03571428571,0.336224683,0.3079755982,1,1,1.5,0.125
420,4,21,-1,4,0.05385729219,0.9289790886,0.03571428571,0.7594890004,0.9069252005,1,0,1,0
421,1,23,0,7,0.738975382,0.000131375988,0.008928571429,0.2360782966,0.4507947549,1,1,1,-0.5
422,3,34,1,7,0.7942538191,0.1229192793,0.008928571429,0.1203917814,0.2407691953,0,1,1.5,0.1428571429
423,2,33,1,6,0.5857132663,0.8134355504,0.008928571429,0.6999760137,0.6789696061,0,1,1.2,-0.1666666667
424,4,29,0,5,0.4913561045,0.6223411092,0.01785714286,0.4556345355,0.2092603888,1,1,1.333333333,0.1666666667
425,4,22,1,1,0.6448118932,0.001644308041,0.02678571429,0.960134585,0.6334135549,0,1,2,-0.25
426,5,25,1,6,0.5180921327,0.5518212036,0.01785714286,0.4959661231,0.6242775487,1,0,3,0
427,4,34,1,5,0.6456555337,0.8003589213,0.03571428571,0.231575317,0.0007793501503,0,1,2,-0.1111111111
428,3,27,-1,4,0.3664944695,0.8247329052,0.008928571429,0.6681230332,0.2272450563,1,1,2,0
429,5,24,-1,6,0.1201660001,0.1778511409,0.03571428571,0.5221112578,0.2168442526,1,0,1.2,0.1666666667
430,3,27,-1,7,0.7668456426,0.6914649913,0.01785714286,0.8118875825,0.4715099131,0,0,2,0
431,3,35,0,1,0.4379283302,0.7047244999,0.01785714286,0.01141207024,0.8564711233,0,1,1.333333333,0
432,2,22,1,5,0.1900395825,0.6518151927,0.03571428571,0.3236740852,0.345249535,0,0,0.8571428571,0.1111111111
433,4,34,1,2,0.7732396891,0.3428805756,0.03571428571,0.09547952994,0.9357561599,0,1,1.333333333,0.3333333333
434,2,17,-1,1,0.5641487019,0.8188398968,0.01785714286,0.7197741197,0.4300891254,1,1,1.333333333,0
435,2,19,1,2,0.3153054519,0.06507133082,0.008928571429,0.2631815984,0.7449521692,1,1,1.2,1
436,2,32,-1,2,0.7719074891,0.5194748611,0.02678571429,0.6264039138,0.7309427952,1,1,0.8571428571,-0.1
437,4,29,0,5,0.3303865672,0.2689353531,0.008928571429,0.4899918868,0.626506448,0,1,3,-0.1111111111
438,2,19,1,1,0.8144923895,0.1684347408,0.01785714286,0.5120806104,0.655798101,1,1,0.8571428571,0
439,2,18,0,6,0.2707969513,0.8896653069,0.01785714286,0.7079849981,0.06986178978,1,1,1.142857143,0.125
440,3,34,0,1,0.6795693588,0.1087950333,0.03571428571,0.3237744512,0.9024623261,0,1,1.142857143,0
441,5,28,1,6,0.8371702133,0.3193163178,0.008928571429,0.282054318,0.9817026354,1,1,1.6,-0.1111111111
442,2,32,0,3,0.9234466017,0.1371682151,0.01785714286,0.6742805895,0.1892860543,0,1,1.333333333,1
443,4,20,-1,7,0.9336526594,0.8185876399,0,0.9162174792,0.2346265248,1,1,1.333333333,0.1428571429
444,1,34,1,1,0.7380387724,0.1448003155,0.01785714286,0.5662401663,0.4995491807,0,0,1,-0.1111111111
445,4,19,-1,6,0.6162975974,0.1534229431,0.03571428571,0.3911139501,0.9356937517,0,0,1.142857143,0
446,2,16,0,7,0.02731948795,0.638894376,0.03571428571,0.3995045959,0.2798889187,0,1,1,-0.1
447,2,26,-1,7,0.08797265929,0.03307795019,0.03571428571,0.3390995367,0.9852501076,1,0,2.4,-1
448,3,30,1,5,0.4534898542,0.6510557417,0.008928571429,0.3737454904,0.3115962768,0,1,1.142857143,0
449,1,17,0,4,0.3129633827,0.3818738944,0,0.4758108289,0.7214875948,0,1,1.6,0
450,2,16,1,1,0.9530727717,0.591363042,0,0.4074016157,0.4639060401,0,1,1,0.25
451,4,20,1,3,0.04494875779,0.09154441903,0.03571428571,0.3901813805,0.9324487919,1,0,3,-0.1
452,1,22,-1,4,0.2747820046,0.2259877542,0.03571428571,0.4966399605,0.4290343151,1,1,1.142857143,0
453,5,32,1,1,0.7263051751,0.2071175684,0.008928571429,0.9464941132,0.5390045917,1,1,2,0.1111111111
454,2,23,0,6,0.2959138849,0.01167871213,0.02678571429,0.5427790819,0.7525278384,0,1,1.142857143,0.1
455,5,32,0,4,0.4273002197,0.2632555514,0.03571428571,0.3543784646,0.4435308398,1,1,2,-0.1
456,5,23,-1,4,0.3581444779,0.2393339042,0.02678571429,0.2017422436,0.9167067043,1,1,1.714285714,0.1
457,2,22,0,6,0.4625835521,0.9608786636,0.03571428571,0.03230465998,0.6427433089,1,1,2,0.1111111111
458,1,23,-1,6,0.4873369417,0.6582159503,0,0.2321157306,0.05120932582,0,1,1.714285714,0.1
459,2,28,1,3,0.6207559766,0.5410796141,0.008928571429,0.02807159726,0.8219585551,1,1,2,0
460,1,19,0,1,0.969999461,0.6684174413,0,0.226198608,0.6588609112,1,1,2.4,-0.5
461,1,34,-1,3,0.751365136,0.04451426718,0.03571428571,0.2013775493,0.4938467061,0,1,1.5,0.3333333333
462,1,31,-1,2,0.430486614,0.5876126988,0.008928571429,0.9473309611,0.9176374664,1,0,1.714285714,0
463,4,28,-1,5,0.312474876,0.3437391509,0,0.8385325635,0.8888202499,1,1,2,-0.25
464,3,35,0,3,0.8513797832,0.5839819165,0.008928571429,0.8224447826,0.9951107659,0,0,1.142857143,0.1111111111
465,2,16,1,6,0.04040079146,0.09182863833,0.01785714286,0.3118194043,0.4272219932,0,0,1.333333333,0
466,5,32,0,6,0.2025699888,0.3948778965,0,0.3662334639,0.9695405195,1,0,2,0.5
467,1,30,1,7,0.1700841013,0.9658996105,0.008928571429,0.7544118166,0.7454782798,0,0,1.2,0
468,4,32,-1,4,0.7746238625,0.05410985729,0.03571428571,0.466994762,0.4552002158,1,1,1.142857143,-0.3333333333
469,1,19,-1,7,0.228055105,0.2061229655,0.01785714286,0.168967182,0.05878150601,1,1,2,0.1428571429
470,4,19,-1,7,0.4656433147,0.2728129549,0.01785714286,0.9278604387,0.6764402273,0,1,0.75,0
471,3,24,1,6,0.8175555311,0.1010130352,0.02678571429,0.5812524749,0.6304486895,0,0,2,0
472,4,18,0,7,0.1490059976,0.4622888476,0.008928571429,0.423944043,0.3076261621,1,0,1.5,-0.5
473,5,28,1,6,0.6040573898,0.8742329293,0.02678571429,0.6810366804,0.4010357259,0,1,0.8571428571,0
474,5,32,0,5,0.5874524017,0.3638612922,0,0.9584584542,0.9110483234,0,1,0.75,0.25
475,3,29,0,1,0.8354283596,0.247188612,0.02678571429,0.2369702747,0.3861070336,1,1,1.714285714,0.2
